device_id,gender,age,group
-527444865598259803,0,39,033-42
7036273318758466379,1,39,139+
-1588331863030420596,1,52,139+
-6759373213985572851,1,51,139+
6605930576429598174,0,35,033-42
757514894731360604,0,35,033-42
1904761812929429986,0,29,029-32
4187429550042669615,1,26,123-26
6721289422023657517,1,26,123-26
-4622664430716537031,1,29,129-31
-4245714962409315378,1,34,132-38
-5843232122533538295,0,74,043+
-6463645312749257950,1,30,129-31
-5330659627168866332,1,29,129-31
8642097811795953528,0,23,023-
-4887874206581544367,1,21,122-
6059135378214098677,1,38,132-38
-2509499793206737974,1,29,129-31
6428243695884780199,1,53,139+
3668860560964390770,1,29,129-31
5883000003575220650,1,44,139+
-7506842509848662806,0,37,033-42
9053961967890859610,0,40,033-42
3078198777644757802,1,32,132-38
-3235388011692174978,1,31,129-31
-5176573730741236858,0,29,029-32
5054934934669446244,0,43,043+
-5453089557410392773,0,43,043+
5855654582830868099,0,42,033-42
-8032942327093227221,1,30,129-31
402865905081964696,1,26,123-26
3430433953682007253,0,35,033-42
1167198925152599461,1,32,132-38
-3578599751576981278,1,21,122-
874060199979284862,1,28,127-28
-3726362954339782165,0,30,029-32
4694561431235962903,1,28,127-28
-3443985378908114695,1,35,132-38
-1470093124049132374,1,31,129-31
2123107099993930830,1,21,122-
-5411136481008074300,0,22,023-
655173032261503722,1,24,123-26
1654499383422832028,1,68,139+
-4962961268195438970,1,59,139+
6931356672827934226,1,25,123-26
148466859123193052,1,27,127-28
5300752786426757588,0,30,029-32
8352129127920647304,0,36,033-42
3559389597952702623,0,40,033-42
-5515391174584778031,1,45,139+
1890941423570361933,1,25,123-26
-3757763818759595740,1,25,123-26
416343732491004351,0,30,029-32
3730372584149083753,0,22,023-
6267265383568625839,1,36,132-38
6355781118012648123,1,22,122-
1204625802416961365,0,39,033-42
-8839970267632781217,0,41,033-42
7532787154803974970,1,20,122-
5059295357818147906,1,20,122-
-7511569347157866812,1,20,122-
2140982966387684209,1,21,122-
8664043194413333224,0,51,043+
-7316530061916430343,1,24,123-26
7838515321036379203,1,28,127-28
-8387578561359525407,1,42,139+
8053598158952452638,0,30,029-32
4819696368143024076,0,45,043+
-680344295587879122,0,63,043+
2673592663316059053,1,42,139+
9087577965190925687,1,32,132-38
3736603647580703987,1,32,132-38
-2651983280424743964,1,32,132-38
8616515043782733422,0,23,023-
-2512772190899848494,1,23,123-26
-1836217903807026765,0,33,033-42
9013422660274620075,1,32,132-38
6846497898321677541,1,32,132-38
-8419009843577582714,1,21,122-
4413204668390074285,1,35,132-38
6062546871687974228,0,47,043+
2279682323443072352,1,29,129-31
8523818087677751721,1,31,129-31
-8404285646088471545,1,31,129-31
-2358439504382927373,0,29,029-32
9198466128791468068,0,27,027-28
5091978087219421221,1,25,123-26
-2470781927827718621,1,32,132-38
5474955815726309109,0,44,043+
-805351089758329017,1,75,139+
2637385597534305564,1,29,129-31
-6500852393061765469,1,29,129-31
4106891915295292584,1,28,127-28
3013175706523979641,1,27,127-28
3411586171415003636,1,25,123-26
-8767983593378281719,1,25,123-26
5837960283743069845,1,25,123-26
-7610469185133073471,0,39,033-42
3041295566773889331,1,24,123-26
9182327648560574578,1,30,129-31
-8713905728518225204,0,20,023-
5126788790510139101,1,19,122-
-7207167939894462759,1,19,122-
-1002595372059179606,1,36,132-38
-6969961349828285196,0,25,024-26
1392546373067968622,0,26,024-26
-16054151557437460,1,37,132-38
-8172584624812263377,1,28,127-28
7029492286202700718,1,25,123-26
-33552814232633318,0,34,033-42
3619088889298994376,0,34,033-42
-843413537729220159,0,34,033-42
-7592359631208878687,0,34,033-42
-7643291224919581249,0,34,033-42
-6354415261717063084,0,34,033-42
6445018886213857407,0,34,033-42
1239558946746456497,0,34,033-42
-3834456570335926654,0,34,033-42
3292411853826159454,0,34,033-42
2555262992837450070,0,34,033-42
771418076599756627,1,39,139+
-7318432964721514146,1,26,123-26
-529763544016198138,1,39,139+
7183587121524618157,1,39,139+
3617439629464529558,1,39,139+
-5720082456096842200,1,20,122-
2750617606864948592,1,20,122-
-8898506084854342426,1,42,139+
-4490621744705519753,0,27,027-28
-421192693810228373,1,60,139+
-854740973107819269,1,60,139+
6104745466209009052,0,27,027-28
3788055581536555412,0,40,033-42
-5194079877472383752,0,27,027-28
-7554606177404953261,0,38,033-42
-1638840380772158878,1,21,122-
1190366207624122025,1,33,132-38
1420844416723449342,1,46,139+
-6820697110927686728,1,26,123-26
8177781589136232256,0,27,027-28
-9040063372872227343,1,36,132-38
-2313846161543312283,1,26,123-26
3558979331427984685,1,26,123-26
-7855375190032495714,1,42,139+
8557133352771297696,0,32,029-32
-7804544748290319823,1,31,129-31
7478423496493189633,0,31,029-32
-5777082480441843937,1,24,123-26
-8920035158619912635,0,35,033-42
3991710615202248769,1,34,132-38
3786128407968380531,0,31,029-32
-4606225466434004599,1,31,129-31
-6110864611374008698,1,31,129-31
427762291169371332,1,24,123-26
-6540821713400185512,1,24,123-26
-563677241975340140,1,54,139+
2516370541748330453,1,29,129-31
1256793748037351053,0,39,033-42
6107343566594704179,1,24,123-26
-5273078545125519047,0,48,043+
9056419377884794405,1,39,139+
613302255228128815,1,39,139+
9047927962494335815,0,54,043+
1451566906337827593,1,23,123-26
-6808193214806624691,0,21,023-
-7733228827717647462,1,27,127-28
6468709592925097554,1,52,139+
-5143743839111106858,1,40,139+
3095172757934666956,1,40,139+
5337911723187219283,0,28,027-28
-7175091628737883896,0,28,027-28
1556242412502126416,0,28,027-28
6384719973750945919,1,27,127-28
8809524150469563041,1,18,122-
-3334111347524447498,1,18,122-
3509752391775079997,0,34,033-42
-6787881463972726792,0,24,024-26
4338141785718821508,0,23,023-
4825294128712642909,0,38,033-42
996264412787787902,0,28,027-28
-4316927913788631799,1,50,139+
6064229063595207866,1,50,139+
6902756476073947927,0,24,024-26
-4479379906801594554,0,30,029-32
-6401657139140203577,1,44,139+
3654669644439762948,0,26,024-26
-8444832740972639753,0,27,027-28
-6159196207800174118,1,39,139+
-2024673161365275606,0,23,023-
2522604048103521898,0,30,029-32
-3829959914619574667,0,34,033-42
-3831711684758515157,1,26,123-26
-8022157785407437013,0,23,023-
6698592959944763137,1,29,129-31
3811939141698765931,1,24,123-26
-4887307671009920979,1,38,132-38
-6073853460118188038,1,26,123-26
7635075420360546297,1,26,123-26
-5945509678428067465,0,20,023-
3945939842025263628,1,37,132-38
-1720171669930883170,1,25,123-26
-6388987655909119942,0,26,024-26
5149077385010669594,1,27,127-28
-4256299653923151511,1,27,127-28
198482757057935660,0,37,033-42
-2995125450417235846,0,37,033-42
-8011593472373492125,1,24,123-26
-1850794943067495222,0,41,033-42
3496342043380112633,1,27,127-28
64306954341504635,1,30,129-31
-7311906767676450767,1,30,129-31
1972164893255832092,1,36,132-38
-1651522604401975471,0,28,027-28
-418211816270398243,1,24,123-26
-4588457187941838564,0,42,033-42
-2264828333762876465,1,61,139+
-1477318201929899604,0,52,043+
-1560174905535380290,0,23,023-
7320326103576080904,1,20,122-
8596697502692548542,1,26,123-26
-2076219537544556177,1,29,129-31
-7002040552914891581,1,34,132-38
1243539516425994084,1,34,132-38
-389618482023888334,1,21,122-
-7367372324402641271,1,21,122-
7361164850692835723,0,31,029-32
-2236977592225074935,1,19,122-
512941980663614356,1,19,122-
-9138064863526363121,1,30,129-31
-5264494733230612875,1,20,122-
-2898568251443030976,1,38,132-38
7983047744372374434,1,32,132-38
-8173569508861817319,0,26,024-26
-6441069410069173000,1,23,123-26
-3949734940334092863,1,28,127-28
-2151560773181529067,1,30,129-31
5733762675809893069,1,32,132-38
-8879535132535644119,1,32,132-38
-2779675752951972359,1,25,123-26
-499031501548223120,1,46,139+
2803296610856185013,1,23,123-26
-5199719321548174921,0,55,043+
-763744828437645738,1,26,123-26
-3207157618534772237,1,20,122-
-6561648369569490008,1,40,139+
-2052331745953455376,1,35,132-38
-1211822050526475912,0,28,027-28
8752909029962380399,0,27,027-28
-5930424821283702304,1,28,127-28
-7489270409848177652,1,28,127-28
-7993768280445900016,1,28,127-28
7127323849901820692,1,30,129-31
-602656015383055002,1,23,123-26
1591910004211621324,1,39,139+
-7205882604076439068,0,28,027-28
-7135716472779777737,0,35,033-42
-2035220736537845674,0,35,033-42
4290850815911369399,1,28,127-28
1595151322623226474,1,28,127-28
-5956346218922378640,1,28,127-28
7537663806639096471,0,20,023-
6485301650327619099,1,30,129-31
-5281035409599684570,1,40,139+
5179602448197047652,0,40,033-42
2399897166150988955,0,35,033-42
4451933001059414973,0,49,043+
-7778222753366407725,1,41,139+
6101944109220641005,0,26,024-26
-5723942617503720576,1,25,123-26
4501286834283128572,0,29,029-32
-2257506527416834181,0,41,033-42
-4387202030532186760,1,31,129-31
3514461936788565747,1,57,139+
-4113203876534113498,1,28,127-28
1214854175852581376,1,28,127-28
-1567610467606076368,1,28,127-28
-1314917144979921188,0,38,033-42
-5643668067258959887,0,41,033-42
-306042167834450632,1,25,123-26
-8594672347328405244,1,25,123-26
-6467903731828542944,1,31,129-31
4057843738653993783,0,35,033-42
-7367955888146804584,1,46,139+
8967094938222038395,0,33,033-42
1136755332459745654,1,27,127-28
1752160505864356150,1,50,139+
-4608429261326682161,1,50,139+
-2929761712790823463,1,26,123-26
-8882523691026254381,1,48,139+
7825088701232867984,1,34,132-38
6612148011012279287,1,34,132-38
-1408775372509452507,0,32,029-32
2529415681017763574,1,44,139+
270382427362574850,1,47,139+
8402632590848753028,0,24,024-26
-1751975526925082860,0,22,023-
-7096723289701769005,0,30,029-32
-5514822938060745379,1,42,139+
4294712173365484501,0,23,023-
-6495803000421697929,0,23,023-
2952181000634342240,0,23,023-
3276354104009232940,1,32,132-38
-5818817826125005335,0,32,029-32
-5274275231611295469,1,26,123-26
8896983687227184874,1,37,132-38
472297408192604968,0,30,029-32
-669250234249538433,1,38,132-38
1283152476149318072,1,34,132-38
-9124308220957381253,1,36,132-38
4471273596374563650,1,24,123-26
-4300455624954895891,1,24,123-26
3880067301580664599,1,37,132-38
8406230428772197175,1,29,129-31
976072792801470728,1,38,132-38
2521375457108438711,0,26,024-26
-2653477867627740772,0,20,023-
-1519041479404000979,0,20,023-
7713162597676889690,0,32,029-32
-8834368511216816449,0,39,033-42
5198793266939356617,1,43,139+
2571793739502679369,1,38,132-38
-1229852821066058037,0,27,027-28
-8842054981224369708,0,34,033-42
-2857180650692890173,0,33,033-42
3671173364144538929,0,33,033-42
6234295487121593678,0,33,033-42
5170943942301552799,0,33,033-42
-7008131350993800882,1,34,132-38
94405515552827169,1,42,139+
8479940408059196485,0,27,027-28
3999401810310773684,0,24,024-26
7629074224169383739,0,42,033-42
-3063303231495816670,0,44,043+
3623958477485011774,1,26,123-26
-7428515394825014409,1,30,129-31
4563201089789710844,1,23,123-26
-2843006425520065837,0,63,043+
-7165751222812872838,0,40,033-42
9210032235129861529,0,40,033-42
-4522486897703006604,1,45,139+
-4744460138467121997,0,28,027-28
-6748474555327074207,1,27,127-28
-1828930859233031515,1,27,127-28
5730851764802340136,1,35,132-38
8390273559569229705,1,35,132-38
-6076731708000635993,1,32,132-38
6779522848886445807,1,32,132-38
5268554607795148480,0,43,043+
-6753088619684829072,1,33,132-38
6814877058775772262,0,28,027-28
622802624854680238,1,23,123-26
8529455125075407288,0,30,029-32
-4843485451100448687,1,50,139+
7885045726201366678,1,29,129-31
8280058654030162472,0,32,029-32
3777315584375170187,0,35,033-42
-377934750804140522,1,26,123-26
4918127076064191573,1,26,123-26
1457210736255520731,0,40,033-42
-7743464289999421611,0,37,033-42
-8730865728458138891,1,45,139+
6967487969957248373,0,26,024-26
-3666312802323766937,0,36,033-42
-3101981898899163596,0,21,023-
40481506840502385,1,33,132-38
-3614015010480289622,1,36,132-38
6609086206465736857,1,18,122-
-1028819386619259259,1,20,122-
69137287052145104,0,34,033-42
-1142136409812684458,1,32,132-38
2032258298961039674,1,36,132-38
4983773728944314816,1,36,132-38
911254620260774004,1,36,132-38
-6793941303305191394,1,30,129-31
1192503036152960805,0,39,033-42
1276610941447479639,1,46,139+
1192309041696649377,1,30,129-31
-4305164310932867777,1,30,129-31
2960779424649282633,1,30,129-31
2757811014940557862,1,43,139+
-5141441394062500976,1,43,139+
-1747661741793131642,1,43,139+
4681053706637477745,1,31,129-31
-2338342703985323876,1,42,139+
-147327990326006691,1,30,129-31
1992796843233483955,1,29,129-31
2000497016265592562,1,31,129-31
-145622313072169450,1,31,129-31
5910636918773921524,1,31,129-31
-8073713984729393600,0,27,027-28
5995662809560671989,0,48,043+
4620968254307226746,1,34,132-38
-2739104642274856945,1,25,123-26
4143280230531976012,1,23,123-26
-3582352548210323638,1,28,127-28
-1423766906027933639,1,27,127-28
7939142959697813819,1,24,123-26
-2202554938350567439,0,31,029-32
-4308478942867522244,0,56,043+
-6122453086088184628,1,44,139+
8848059918205036563,0,25,024-26
5961428473300427529,0,27,027-28
-1267922126392467729,0,46,043+
1834460302314427995,0,28,027-28
1292373776619455237,1,31,129-31
-13711213596235897,1,26,123-26
7099006843991652117,1,27,127-28
4032503495261813621,1,26,123-26
-4565986173836294904,1,38,132-38
759215450909118770,0,24,024-26
1137995469035434402,1,32,132-38
6553654893717588560,0,33,033-42
7898240527881729992,1,27,127-28
-533718372235569043,1,24,123-26
-2514039704280304987,0,45,043+
-6453157014992107528,0,25,024-26
-8709785350305745244,1,46,139+
3345447548725150996,1,29,129-31
-4772722289599399273,1,29,129-31
-4750159302071285894,0,30,029-32
-9138975682544318172,0,30,029-32
-3288092338841687603,0,26,024-26
-4594606154573415306,1,46,139+
-4009289351142992626,1,46,139+
3221908115963126205,1,29,129-31
-3976204277734457339,0,35,033-42
-7103681004701962092,1,21,122-
-2977907228696724419,1,29,129-31
8339739902825675564,1,29,129-31
-7763042081310774723,1,25,123-26
5164916912208310803,1,24,123-26
-7101821999334274930,1,24,123-26
1899482124749216306,1,30,129-31
5805974016301445958,0,25,024-26
-9020085966573599644,1,26,123-26
1725725909301242751,1,19,122-
4852856352128241107,0,24,024-26
5467021123794456027,1,20,122-
-6103428823204679494,0,20,023-
-4378854698900430157,1,26,123-26
-6000954451173881763,0,24,024-26
-2603528729536808786,1,65,139+
-7490782386903709952,1,24,123-26
-3185897402979403646,1,27,127-28
4339979785978956037,0,32,029-32
2502067875364569715,1,43,139+
1222549071564689423,1,26,123-26
-460650951866513836,1,23,123-26
-3320797672349153299,1,23,123-26
3734462031696391359,1,23,123-26
1849539707857165904,1,23,123-26
5586913204635707934,1,23,123-26
-178581217968612186,1,23,123-26
-8055446065406727269,0,42,033-42
2489097442648798656,1,38,132-38
-3991278281713999725,1,24,123-26
7748597899456665024,1,25,123-26
-7368277768872179424,1,29,129-31
-7562884255626594354,1,24,123-26
-8442500459410602763,1,24,123-26
6051489391920376397,1,40,139+
-7640015336635078222,1,28,127-28
655583005375939720,1,33,132-38
4323046243217696474,1,33,132-38
-7660360993295068030,0,44,043+
-6544024510374515879,1,43,139+
137287116452481343,0,47,043+
2306052935600578838,0,28,027-28
3116957047272485551,0,28,027-28
1888481484885883303,1,40,139+
5223056806899806665,0,27,027-28
1546303659971505742,0,27,027-28
907392024335339691,0,41,033-42
8083534020276379240,1,25,123-26
7791139130205220741,1,29,129-31
6223585229997408672,1,33,132-38
-806143948048775610,1,22,122-
-7245461040679088689,1,29,129-31
-8535807774701344439,0,29,029-32
2125557478169492487,1,23,123-26
-7493930181172809413,0,22,023-
454557808601521997,0,22,023-
-3072418540042369231,1,31,129-31
5789804507724902317,1,31,129-31
8226623953223887745,0,20,023-
-4291448347937765096,1,33,132-38
3823951039245361458,1,28,127-28
292229927877091698,1,26,123-26
1290203721336803600,0,41,033-42
-1297793816236499836,0,47,043+
7154568921124212527,1,29,129-31
-7582667471614492201,0,63,043+
-3729284918171631776,0,28,027-28
-2795925840992488614,0,28,027-28
-8185367069923802291,1,41,139+
-4852823313386665332,0,24,024-26
-106892974077205480,1,47,139+
7991314131357112192,0,22,023-
-7919245990318665176,0,62,043+
5696667928265422004,0,20,023-
1476515046742383707,1,26,123-26
-4809885470330355189,1,31,129-31
-2016561802606357873,1,31,129-31
-5357693011740621381,1,31,129-31
8556724358463741961,1,37,132-38
6311039161423671320,1,35,132-38
-1683637685173039890,1,24,123-26
8512568859963888710,0,36,033-42
8988303660517430356,1,30,129-31
-2454143921373039489,1,31,129-31
-4364685732548482071,1,27,127-28
-6769356811024855622,1,27,127-28
8088725908549727115,0,30,029-32
-9182923830743954408,1,30,129-31
2591329816195214232,1,23,123-26
6924938972351761692,1,28,127-28
2870194547273798533,1,28,127-28
3707463310916480014,0,22,023-
-3826578440448394244,0,23,023-
-7531524823271451212,0,23,023-
8705759792655961502,1,22,122-
33763624334060329,1,24,123-26
-4550537337546553732,1,24,123-26
4289376944567103581,1,30,129-31
5738800606021593955,1,30,129-31
-606246303375841033,0,23,023-
-4445592376202630135,1,24,123-26
-6342937272299717031,1,38,132-38
-5660139248227449855,1,30,129-31
500855229042120604,0,19,023-
-2835968995999646579,1,32,132-38
5627730181189645845,1,27,127-28
-7254401528888927807,1,32,132-38
-3105612602642132508,1,27,127-28
593989848280079748,1,21,122-
7909070774645197667,0,32,029-32
3679294231390035599,0,32,029-32
6735434874931794382,0,21,023-
7246573997519762105,1,32,132-38
-5035668328355461507,1,21,122-
2153716764621472435,1,26,123-26
-420228960157958545,0,34,033-42
7454790140038974243,1,22,122-
3335792726460011032,0,32,029-32
-5673083013213332914,1,30,129-31
7783570551238554054,1,27,127-28
-1799303872155340892,0,40,033-42
